Date/Time,GndSurfs:GrassTemp [C],GndSurfs:ParkingTemp [C],GndSurfs:PondTemp [C]
 06/23  19:00:00,19.55969832,41.86605002,19.55969832
 06/23  20:00:00,18.85287438,40.99105002,18.85287438
 06/23  21:00:00,18.88905487,38.45355002,18.88905487
 06/23  22:00:00,18.83503641,37.17855002,18.83503641
 06/23  23:00:00,18.92874335,36.86605002,18.92874335
 06/23  24:00:00,19.310358,35.61605002,19.310358
 06/24  01:00:00,19.48479964,34.29105002,19.48479964
 06/24  02:00:00,19.19324453,33.19105002,19.19324453
 06/24  03:00:00,18.74593134,32.40355002,18.74593134
 06/24  04:00:00,18.41341092,31.49105002,18.41341092
 06/24  05:00:00,18.23930532,30.39105002,18.23930532
 06/24  06:00:00,18.1964762,29.97855002,18.1964762
 06/24  07:00:00,18.33010278,30.35355002,18.33010278
 06/24  08:00:00,18.68664281,31.57855002,18.68664281
 06/24  09:00:00,18.94231025,33.24105002,18.94231025
 06/24  10:00:00,19.34488716,34.94105002,19.34488716
 06/24  11:00:00,19.44175929,36.26605002,19.44175929
 06/24  12:00:00,19.36373756,36.67855002,19.36373756
 06/24  13:00:00,19.79498347,38.36605002,19.79498347
 06/24  14:00:00,19.83969882,39.06605002,19.83969882
 06/24  15:00:00,19.91175084,39.56605002,19.91175084
 06/24  16:00:00,20.44907586,39.60355002,20.44907586
 06/24  17:00:00,20.2694512,39.37855002,20.2694512
 06/24  18:00:00,20.22386636,38.69105002,20.22386636
 06/24  19:00:00,20.10485895,37.59105002,20.10485895
 06/24  20:00:00,20.0837186,36.49105002,20.0837186
 06/24  21:00:00,20.11962124,35.76605002,20.11962124
 06/24  22:00:00,20.0592276,34.51605002,20.0592276
 06/24  23:00:00,20.06563421,33.50355002,20.06563421
 06/24  24:00:00,19.9359879,33.27855002,19.9359879
 06/25  01:00:00,19.95784265,32.59105002,19.95784265
 06/25  02:00:00,19.78473507,31.86605002,19.78473507
 06/25  03:00:00,19.65250552,31.30355002,19.65250552
 06/25  04:00:00,19.55953271,30.76605002,19.55953271
 06/25  05:00:00,19.74773476,30.20355002,19.74773476
 06/25  06:00:00,19.97576431,29.60355002,19.97576431
 06/25  07:00:00,20.23518241,30.12855002,20.23518241
 06/25  08:00:00,20.72035312,31.57855002,20.72035312
 06/25  09:00:00,20.87103229,32.86605002,20.87103229
 06/25  10:00:00,20.86426836,33.96605002,20.86426836
 06/25  11:00:00,21.24871254,35.12855002,21.24871254
 06/25  12:00:00,21.47791671,36.57855002,21.47791671
 06/25  13:00:00,21.61230105,38.24105002,21.61230105
 06/25  14:00:00,21.72403647,39.56605002,21.72403647
 06/25  15:00:00,21.73680476,39.97855002,21.73680476
 06/25  16:00:00,21.95666256,40.66605002,21.95666256
 06/25  17:00:00,21.87177103,41.45355002,21.87177103
 06/25  18:00:00,21.73723535,41.67855002,21.73723535
 06/25  19:00:00,21.36167572,35.05355002,21.36167572
 06/25  20:00:00,19.97699157,32.45355002,19.97699157
 06/25  21:00:00,19.24386774,33.96605002,19.24386774
 06/25  22:00:00,19.22651506,33.69105002,19.22651506
 06/25  23:00:00,19.27605799,32.96605002,19.27605799
 06/25  24:00:00,19.35758653,32.09105002,19.35758653
 06/26  01:00:00,19.56025275,31.67855002,19.56025275
 06/26  02:00:00,19.55626079,30.99105002,19.55626079
 06/26  03:00:00,19.34919783,30.20355002,19.34919783
 06/26  04:00:00,19.61770979,29.60355002,19.61770979
 06/26  05:00:00,19.57232549,29.37855002,19.57232549
 06/26  06:00:00,19.19509645,29.75355002,19.19509645
 06/26  07:00:00,19.18489761,29.97855002,19.18489761
 06/26  08:00:00,19.51485243,32.04105002,19.51485243
 06/26  09:00:00,19.51182612,34.34105002,19.51182612
 06/26  10:00:00,19.77341541,36.04105002,19.77341541
 06/26  11:00:00,19.82738164,37.36605002,19.82738164
 06/26  12:00:00,20.1377943,38.77855002,20.1377943
 06/26  13:00:00,20.60689347,40.12855002,20.60689347
 06/26  14:00:00,21.10246177,41.57855002,21.10246177
 06/26  15:00:00,20.79418453,42.55355002,20.79418453
 06/26  16:00:00,20.96645311,42.77855002,20.96645311
 06/26  17:00:00,21.25735118,42.77855002,21.25735118
 06/26  18:00:00,20.93049677,43.09105002,20.93049677
 06/26  19:00:00,20.35353894,42.59105002,20.35353894
 06/26  20:00:00,19.81865101,41.17855002,19.81865101
 06/26  21:00:00,19.65590353,39.82855002,19.65590353
 06/26  22:00:00,19.70639062,38.37855002,19.70639062
 06/26  23:00:00,20.3683743,36.71605002,20.3683743
 06/26  24:00:00,19.68913698,36.45355002,19.68913698
 06/27  01:00:00,18.93950319,35.61605002,18.93950319
 06/27  02:00:00,18.93488247,34.29105002,18.93488247
 06/27  03:00:00,18.99130044,33.19105002,18.99130044
 06/27  04:00:00,18.89288551,32.40355002,18.89288551
 06/27  05:00:00,18.31061463,31.86605002,18.31061463
 06/27  06:00:00,17.97412317,30.99105002,17.97412317
 06/27  07:00:00,18.17273914,30.89105002,18.17273914
 06/27  08:00:00,18.81394523,32.45355002,18.81394523
 06/27  09:00:00,19.40296066,34.71605002,19.40296066
 06/27  10:00:00,19.63702418,36.26605002,19.63702418
 06/27  11:00:00,20.15652402,38.74105002,20.15652402
 06/27  12:00:00,20.40295746,40.35355002,20.40295746
 06/27  13:00:00,20.50543148,41.57855002,20.50543148
 06/27  14:00:00,20.93679362,42.86605002,20.93679362
 06/27  15:00:00,20.9107166,43.27855002,20.9107166
 06/27  16:00:00,20.752982,43.27855002,20.752982
 06/27  17:00:00,20.48740759,43.27855002,20.48740759
 06/27  18:00:00,20.32873218,43.27855002,20.32873218
 06/27  19:00:00,19.96146701,42.59105002,19.96146701
 06/27  20:00:00,19.6177945,41.49105002,19.6177945
 06/27  21:00:00,19.64186016,40.01605002,19.64186016
 06/27  22:00:00,20.32796301,38.37855002,20.32796301
 06/27  23:00:00,20.6211655,37.40355002,20.6211655
 06/27  24:00:00,20.38513622,36.86605002,20.38513622
 06/28  01:00:00,20.01928437,36.30355002,20.01928437
 06/28  02:00:00,19.77929929,35.39105002,19.77929929
 06/28  03:00:00,19.63530458,34.60355002,19.63530458
 06/28  04:00:00,19.44368898,33.69105002,19.44368898
 06/28  05:00:00,19.03600562,32.59105002,19.03600562
 06/28  06:00:00,18.92549776,31.86605002,18.92549776
 06/28  07:00:00,19.04552496,31.99105002,19.04552496
 06/28  08:00:00,19.41824068,32.86605002,19.41824068
 06/28  09:00:00,19.60729454,33.96605002,19.60729454
 06/28  10:00:00,19.67796491,34.75355002,19.67796491
 06/28  11:00:00,19.72665775,34.97855002,19.72665775
 06/28  12:00:00,20.28149703,36.35355002,20.28149703
 06/28  13:00:00,20.90114301,38.24105002,20.90114301
 06/28  14:00:00,21.31842784,39.94105002,21.31842784
 06/28  15:00:00,21.00780959,40.20355002,21.00780959
 06/28  16:00:00,20.70313339,40.66605002,20.70313339
 06/28  17:00:00,20.71689623,40.76605002,20.71689623
 06/28  18:00:00,20.29737108,40.20355002,20.29737108
 06/28  19:00:00,19.8468984,39.29105002,19.8468984
 06/28  20:00:00,19.52969566,38.19105002,19.52969566
 06/28  21:00:00,19.37680242,37.40355002,19.37680242
 06/28  22:00:00,19.16986624,36.86605002,19.16986624
 06/28  23:00:00,19.20390964,36.30355002,19.20390964
 06/28  24:00:00,19.81265448,35.76605002,19.81265448
 06/29  01:00:00,19.69112829,35.20355002,19.69112829
 06/29  02:00:00,19.35976163,34.60355002,19.35976163
 06/29  03:00:00,19.34103689,33.69105002,19.34103689
 06/29  04:00:00,19.28936347,32.96605002,19.28936347
 06/29  05:00:00,19.25233596,32.77855002,19.25233596
 06/29  06:00:00,19.10033807,32.77855002,19.10033807
 06/29  07:00:00,18.75044238,32.40355002,18.75044238
 06/29  08:00:00,18.4449206,32.17855002,18.4449206
 06/29  09:00:00,18.98052544,32.86605002,18.98052544
 06/29  10:00:00,19.59340213,34.34105002,19.59340213
 06/29  11:00:00,19.9718142,35.35355002,19.9718142
 06/29  12:00:00,20.12501476,34.82855002,20.12501476
 06/29  13:00:00,20.11504915,33.69105002,20.11504915
 06/29  14:00:00,20.33144583,32.96605002,20.33144583
 06/29  15:00:00,20.46217447,32.77855002,20.46217447
 06/29  16:00:00,20.47676931,32.40355002,20.47676931
 06/29  17:00:00,20.76313998,32.17855002,20.76313998
 06/29  18:00:00,20.8321406,31.86605002,20.8321406
 06/29  19:00:00,20.62100458,31.30355002,20.62100458
 06/29  20:00:00,20.53129414,31.07855002,20.53129414
 06/29  21:00:00,20.4242579,30.76605002,20.4242579
 06/29  22:00:00,20.3229002,30.20355002,20.3229002
 06/29  23:00:00,20.37851626,29.60355002,20.37851626
 06/29  24:00:00,20.05135639,29.06605002,20.05135639
 06/30  01:00:00,19.76730986,28.50355002,19.76730986
 06/30  02:00:00,19.82162366,27.96605002,19.82162366
 06/30  03:00:00,19.87459991,27.77855002,19.87459991
 06/30  04:00:00,20.01160042,27.40355002,20.01160042
 06/30  05:00:00,19.93373367,26.86605002,19.93373367
 06/30  06:00:00,19.99581777,26.99105002,19.99581777
 06/30  07:00:00,19.73466622,27.55355002,19.73466622
 06/30  08:00:00,20.01953573,29.15355002,20.01953573
 06/30  09:00:00,20.32135827,30.66605002,20.32135827
 06/30  10:00:00,20.65490886,32.45355002,20.65490886
 06/30  11:00:00,20.98266848,34.34105002,20.98266848
 06/30  12:00:00,21.03382287,35.66605002,21.03382287
 06/30  13:00:00,21.44176116,36.45355002,21.44176116
 06/30  14:00:00,21.559437,36.99105002,21.559437
 06/30  15:00:00,21.55965596,37.86605002,21.55965596
 06/30  16:00:00,21.65696396,38.65355002,21.65696396
 06/30  17:00:00,21.68533894,38.87855002,21.68533894
 06/30  18:00:00,21.42543708,38.19105002,21.42543708
 06/30  19:00:00,21.08075508,37.77855002,21.08075508
 06/30  20:00:00,20.8899955,37.09105002,20.8899955
 06/30  21:00:00,20.8116397,35.61605002,20.8116397
 06/30  22:00:00,20.6366648,34.54105002,20.6366648
 06/30  23:00:00,20.55447071,33.84105002,20.55447071
 06/30  24:00:00,20.38968383,33.14105002,20.38968383
 07/01  01:00:00,20.06415044,32.37855002,20.06415044
 07/01  02:00:00,19.89063378,31.64105002,19.89063378
 07/01  03:00:00,19.67717861,30.94105002,19.67717861
 07/01  04:00:00,19.63208055,30.24105002,19.63208055
 07/01  05:00:00,19.56072747,30.35355002,19.56072747
 07/01  06:00:00,19.345684,30.20355002,19.345684
 07/01  07:00:00,19.25706498,29.97855002,19.25706498
 07/01  08:00:00,19.13872666,30.35355002,19.13872666
 07/01  09:00:00,19.00010129,31.26605002,19.00010129
 07/01  10:00:00,19.02700829,31.99105002,19.02700829
 07/01  11:00:00,18.86296131,33.24105002,18.86296131
 07/01  12:00:00,19.6071159,37.00355002,19.6071159
 07/01  13:00:00,20.70107373,39.94105002,20.70107373
 07/01  14:00:00,21.0839958,40.57855002,21.0839958
 07/01  15:00:00,20.81869455,40.89105002,20.81869455
 07/01  16:00:00,20.39702817,41.45355002,20.39702817
 07/01  17:00:00,19.87243934,40.61605002,19.87243934
 07/01  18:00:00,19.86889539,39.97855002,19.86889539
 07/01  19:00:00,20.00063756,39.97855002,20.00063756
 07/01  20:00:00,19.7821226,39.60355002,19.7821226
 07/01  21:00:00,19.67603519,38.69105002,19.67603519
 07/01  22:00:00,19.90080058,37.96605002,19.90080058
 07/01  23:00:00,20.29155913,35.65355002,20.29155913
 07/01  24:00:00,20.49104218,35.81605002,20.49104218
 07/02  01:00:00,20.26252965,35.99105002,20.26252965
 07/02  02:00:00,20.01737348,35.20355002,20.01737348
 07/02  03:00:00,20.05669114,33.91605002,20.05669114
 07/02  04:00:00,20.0416839,32.59105002,20.0416839
 07/02  05:00:00,20.06459549,31.86605002,20.06459549
 07/02  06:00:00,19.75531063,31.99105002,19.75531063
 07/02  07:00:00,19.66286081,32.55355002,19.66286081
 07/02  08:00:00,20.06904375,33.46605002,20.06904375
 07/02  09:00:00,20.56604323,35.25355002,20.56604323
 07/02  10:00:00,20.88858551,37.14105002,20.88858551
 07/02  11:00:00,21.2624648,39.15355002,21.2624648
 07/02  12:00:00,21.41266516,39.97855002,21.41266516
 07/02  13:00:00,20.50428813,40.66605002,20.50428813
 07/02  14:00:00,20.26347121,42.14105002,20.26347121
 07/02  15:00:00,20.25355155,42.40355002,20.25355155
 07/02  16:00:00,20.32869934,42.55355002,20.32869934
 07/02  17:00:00,20.19407518,42.77855002,20.19407518
 07/02  18:00:00,20.08797783,42.40355002,20.08797783
 07/02  19:00:00,19.73770298,41.49105002,19.73770298
 07/02  20:00:00,20.06601391,38.64105002,20.06601391
 07/02  21:00:00,20.26119911,37.17855002,20.26119911
 07/02  22:00:00,20.1900621,36.49105002,20.1900621
 07/02  23:00:00,19.78367263,35.01605002,19.78367263
 07/02  24:00:00,19.7273406,34.37855002,19.7273406
 07/03  01:00:00,19.35585561,33.00355002,19.35585561
 07/03  02:00:00,19.20792878,30.80355002,19.20792878
 07/03  03:00:00,19.26828236,30.35355002,19.26828236
 07/03  04:00:00,19.24179478,29.82855002,19.24179478
 07/03  05:00:00,19.33881483,29.37855002,19.33881483
 07/03  06:00:00,19.29006984,29.37855002,19.29006984
 07/03  07:00:00,18.66967891,30.44105002,18.66967891
 07/03  08:00:00,17.80070506,32.14105002,17.80070506
 07/03  09:00:00,17.40488253,33.77855002,17.40488253
 07/03  10:00:00,17.39315352,34.75355002,17.39315352
 07/03  11:00:00,17.85206547,36.04105002,17.85206547
 07/03  12:00:00,18.90633383,38.05355002,18.90633383
 07/03  13:00:00,19.56402645,39.56605002,19.56402645
 07/03  14:00:00,19.8740454,40.35355002,19.8740454
 07/03  15:00:00,19.90961539,41.26605002,19.90961539
 07/03  16:00:00,20.26483865,41.99105002,20.26483865
 07/03  17:00:00,20.2653063,42.17855002,20.2653063
 07/03  18:00:00,20.18348751,41.86605002,20.18348751
 07/03  19:00:00,20.30424371,40.99105002,20.30424371
 07/03  20:00:00,19.9108643,39.82855002,19.9108643
 07/03  21:00:00,19.66437251,38.00355002,19.66437251
 07/03  22:00:00,19.83094755,36.86605002,19.83094755
 07/03  23:00:00,19.79137692,35.61605002,19.79137692
 07/03  24:00:00,19.51835181,34.97855002,19.51835181
 07/04  01:00:00,19.04832911,33.91605002,19.04832911
 07/04  02:00:00,18.81932572,33.27855002,18.81932572
 07/04  03:00:00,18.4544253,32.27855002,18.4544253
 07/04  04:00:00,17.80287661,30.24105002,17.80287661
 07/04  05:00:00,17.5192617,29.75355002,17.5192617
 07/04  06:00:00,17.65414007,29.97855002,17.65414007
 07/04  07:00:00,17.86670353,30.35355002,17.86670353
 07/04  08:00:00,18.1978284,31.57855002,18.1978284
 07/04  09:00:00,18.61870302,33.55355002,18.61870302
 07/04  10:00:00,18.54092415,35.44105002,18.54092415
 07/04  11:00:00,18.39666893,36.76605002,18.39666893
 07/04  12:00:00,18.37958652,37.86605002,18.37958652
 07/04  13:00:00,18.7239059,39.34105002,18.7239059
 07/04  14:00:00,19.13814687,40.35355002,19.13814687
 07/04  15:00:00,19.39132936,41.26605002,19.39132936
 07/04  16:00:00,19.70928322,41.67855002,19.70928322
 07/04  17:00:00,19.88900258,41.30355002,19.88900258
 07/04  18:00:00,19.90314041,41.07855002,19.90314041
 07/04  19:00:00,19.51579921,40.39105002,19.51579921
 07/04  20:00:00,19.12145769,39.29105002,19.12145769
 07/04  21:00:00,19.04679981,38.19105002,19.04679981
 07/04  22:00:00,19.0465278,37.09105002,19.0465278
 07/04  23:00:00,18.79954291,35.99105002,18.79954291
 07/04  24:00:00,18.78318578,35.20355002,18.78318578
 07/05  01:00:00,18.61483867,34.60355002,18.61483867
 07/05  02:00:00,18.36939206,33.69105002,18.36939206
 07/05  03:00:00,18.25903727,32.96605002,18.25903727
 07/05  04:00:00,18.39145914,32.77855002,18.39145914
 07/05  05:00:00,18.80553628,32.77855002,18.80553628
 07/05  06:00:00,18.68141071,32.77855002,18.68141071
 07/05  07:00:00,19.18213284,33.09105002,19.18213284
 07/05  08:00:00,20.39428524,33.96605002,20.39428524
 07/05  09:00:00,21.0853106,35.12855002,21.0853106
 07/05  10:00:00,20.92079166,37.26605002,20.92079166
 07/05  11:00:00,20.5240066,39.71605002,20.5240066
 07/05  12:00:00,20.79377748,40.89105002,20.79377748
 07/05  13:00:00,21.21295544,41.76605002,21.21295544
 07/05  14:00:00,21.3103016,42.17855002,21.3103016
 07/05  15:00:00,21.52269811,42.55355002,21.52269811
 07/05  16:00:00,21.40415301,42.77855002,21.40415301
 07/05  17:00:00,21.25492205,42.77855002,21.25492205
 07/05  18:00:00,21.2817592,42.40355002,21.2817592
 07/05  19:00:00,21.12545577,41.49105002,21.12545577
 07/05  20:00:00,20.61162745,40.39105002,20.61162745
 07/05  21:00:00,19.95872597,39.29105002,19.95872597
 07/05  22:00:00,19.49098386,37.81605002,19.49098386
 07/05  23:00:00,19.30377382,36.49105002,19.30377382
 07/05  24:00:00,19.01634201,35.39105002,19.01634201
 07/06  01:00:00,18.44817354,34.60355002,18.44817354
 07/06  02:00:00,18.00411977,34.06605002,18.00411977
 07/06  03:00:00,17.45073829,33.19105002,17.45073829
 07/06  04:00:00,17.11628616,32.40355002,17.11628616
 07/06  05:00:00,17.19098904,31.86605002,17.19098904
 07/06  06:00:00,17.16664494,31.30355002,17.16664494
 07/06  07:00:00,17.41389585,31.07855002,17.41389585
 07/06  08:00:00,18.3195878,32.14105002,18.3195878
 07/06  09:00:00,19.52896332,34.15355002,19.52896332
 07/06  10:00:00,19.92625575,35.66605002,19.92625575
 07/06  11:00:00,20.19180249,37.45355002,20.19180249
 07/06  12:00:00,20.18532477,38.65355002,20.18532477
 07/06  13:00:00,20.90170766,40.25355002,20.90170766
 07/06  14:00:00,20.69551062,41.45355002,20.69551062
 07/06  15:00:00,20.96383215,41.67855002,20.96383215
 07/06  16:00:00,21.55288955,42.36605002,21.55288955
 07/06  17:00:00,21.64764428,42.77855002,21.64764428
 07/06  18:00:00,22.13183848,42.40355002,22.13183848
 07/06  19:00:00,22.21100113,41.49105002,22.21100113
 07/06  20:00:00,21.83868938,40.01605002,21.83868938
 07/06  21:00:00,21.6290257,38.69105002,21.6290257
 07/06  22:00:00,21.69402124,37.59105002,21.69402124
 07/06  23:00:00,21.62141781,36.49105002,21.62141781
 07/06  24:00:00,21.20213085,36.07855002,21.20213085
 07/07  01:00:00,20.69597813,35.39105002,20.69597813
 07/07  02:00:00,20.5799932,34.60355002,20.5799932
 07/07  03:00:00,20.93736397,34.37855002,20.93736397
 07/07  04:00:00,21.59428214,33.37855002,21.59428214
 07/07  05:00:00,22.22740417,32.40355002,22.22740417
 07/07  06:00:00,22.29037296,31.49105002,22.29037296
 07/07  07:00:00,22.2384427,31.45355002,22.2384427
 07/07  08:00:00,22.53030475,32.67855002,22.53030475
 07/07  09:00:00,22.9248618,34.34105002,22.9248618
 07/07  10:00:00,23.34504889,35.35355002,23.34504889
 07/07  11:00:00,23.56528492,36.26605002,23.56528492
 07/07  12:00:00,23.56770151,38.05355002,23.56770151
 07/07  13:00:00,22.96089084,38.87855002,22.96089084
 07/07  14:00:00,22.94325947,39.94105002,22.94325947
 07/07  15:00:00,22.73039266,41.26605002,22.73039266
 07/07  16:00:00,22.90767153,41.67855002,22.90767153
 07/07  17:00:00,23.14575697,41.99105002,23.14575697
 07/07  18:00:00,23.54396547,41.49105002,23.54396547
 07/07  19:00:00,23.56255454,40.76605002,23.56255454
 07/07  20:00:00,23.38596884,40.20355002,23.38596884
 07/07  21:00:00,23.01041527,38.91605002,23.01041527
 07/07  22:00:00,22.57942912,37.96605002,22.57942912
 07/07  23:00:00,22.7164218,37.40355002,22.7164218
 07/07  24:00:00,22.87231732,37.17855002,22.87231732
 07/08  01:00:00,22.04497634,36.49105002,22.04497634
 07/08  02:00:00,21.56214649,35.39105002,21.56214649
 07/08  03:00:00,21.68125717,34.29105002,21.68125717
 07/08  04:00:00,21.93838857,32.81605002,21.93838857
 07/08  05:00:00,22.17585971,31.86605002,22.17585971
 07/08  06:00:00,22.21483296,31.30355002,22.21483296
 07/08  07:00:00,22.49068275,31.45355002,22.49068275
 07/08  08:00:00,22.82391777,32.67855002,22.82391777
 07/08  09:00:00,22.86512161,34.34105002,22.86512161
 07/08  10:00:00,22.71848512,36.35355002,22.71848512
 07/08  11:00:00,22.43885092,37.17855002,22.43885092
 07/08  12:00:00,22.35974189,38.55355002,22.35974189
 07/08  13:00:00,22.42891682,40.12855002,22.42891682
 07/08  14:00:00,22.4810892,41.26605002,22.4810892
 07/08  15:00:00,22.21850497,41.99105002,22.21850497
 07/08  16:00:00,22.51336673,42.55355002,22.51336673
 07/08  17:00:00,22.55144694,42.77855002,22.55144694
 07/08  18:00:00,22.17241089,42.77855002,22.17241089
 07/08  19:00:00,21.80695777,42.40355002,21.80695777
 07/08  20:00:00,21.92025459,40.42855002,21.92025459
 07/08  21:00:00,21.60418325,39.06605002,21.60418325
 07/08  22:00:00,21.32148461,38.50355002,21.32148461
 07/08  23:00:00,21.55995791,37.27855002,21.55995791
 07/08  24:00:00,21.51721552,36.67855002,21.51721552
 07/09  01:00:00,21.28083347,35.99105002,21.28083347
 07/09  02:00:00,21.55737329,34.51605002,21.55737329
 07/09  03:00:00,21.6056813,33.50355002,21.6056813
 07/09  04:00:00,21.43370685,32.96605002,21.43370685
 07/09  05:00:00,21.37550791,32.40355002,21.37550791
 07/09  06:00:00,21.40179246,31.86605002,21.40179246
 07/09  07:00:00,21.66353445,31.99105002,21.66353445
