Date/Time,ZONE 1:Zone Measured Air Temperature [C](TimeStep),ZONE 2:Zone Measured Air Temperature [C](TimeStep),ZONE 3:Zone Measured Air Temperature [C](TimeStep),ZONE 4:Zone Measured Air Temperature [C](TimeStep)
 09/24  22:30:00,15.56319578,17.30589449,16.82099176,17.39355286
 09/24  22:40:00,15.44461325,17.17981685,16.72968271,17.32068706
 09/24  22:50:00,15.36872315,17.06503828,16.64299038,17.25006088
 09/24  23:00:00,15.30959654,16.95954601,16.56026015,17.18137629
 09/24  23:10:00,15.24891269,16.85958728,16.47964969,17.11349086
 09/24  23:20:00,15.18217681,16.7628448,16.40002236,17.04570508
 09/24  23:30:00,15.11133215,16.66831393,16.32093011,16.97776404
 09/24  23:40:00,15.03886671,16.57559631,16.242242,16.90961744
 09/24  23:50:00,14.96597613,16.48446029,16.16390734,16.84126486
 09/24  24:00:00,14.89286441,16.39468866,16.08587255,16.77270115
 09/25  00:10:00,14.83221699,16.30953438,16.0102085,16.70536349
 09/25  00:20:00,14.78639321,16.23059946,15.93804879,16.64008345
 09/25  00:30:00,14.75084383,16.15782503,15.86954366,16.57704218
 09/25  00:40:00,14.72049694,16.09046417,15.80440711,16.51612347
 09/25  00:50:00,14.69232775,16.0277031,15.74227563,16.45714789
 09/25  01:00:00,14.6651198,15.96886603,15.68283362,16.39995653
 09/25  01:10:00,14.63855022,15.91343473,15.62582727,16.34442263
 09/25  01:20:00,14.61252577,15.86098944,15.57104363,16.29043931
 09/25  01:30:00,14.58694998,15.81116963,15.51829439,16.23791017
 09/25  01:40:00,14.56171162,15.76365839,15.46740882,16.18674547
 09/25  01:50:00,14.53671737,15.71817725,15.41823143,16.13686127
 09/25  02:00:00,14.51190512,15.67448313,15.37062091,16.08817937
 09/25  02:10:00,14.48019679,15.63042876,15.32327922,16.03983029
 09/25  02:20:00,14.44015284,15.58481435,15.2754308,15.99127824
 09/25  02:30:00,14.39422885,15.5374042,15.22685188,15.94234904
 09/25  02:40:00,14.34522057,15.48838478,15.17757155,15.89303739
 09/25  02:50:00,14.29480856,15.43801338,15.12767423,15.84337819
 09/25  03:00:00,14.24367262,15.38649829,15.07722948,15.79339999
 09/25  03:10:00,14.18614015,15.33241807,15.02531083,15.74245761
 09/25  03:20:00,14.12112267,15.27506184,14.97140176,15.69017093
 09/25  03:30:00,14.05072504,15.2144616,14.91542894,15.63645293
 09/25  03:40:00,13.97732339,15.15096209,14.85751827,15.58135227
 09/25  03:50:00,13.90235614,15.08494044,14.7978323,15.52494726
 09/25  04:00:00,13.82641753,15.01671198,14.73651272,15.46730758
 09/25  04:10:00,13.76271221,14.95006306,14.6758337,15.40995853
 09/25  04:20:00,13.71385852,14.88705103,14.61711001,15.35381144
 09/25  04:30:00,13.67535595,14.8279877,14.56064773,15.29911583
 09/25  04:40:00,13.64210504,14.7724308,14.5062965,15.24581527
 09/25  04:50:00,13.61105447,14.71982327,14.4538132,15.1937843
 09/25  05:00:00,13.58098032,14.66970964,14.40299043,15.14291363
 09/25  05:10:00,13.54564919,14.62018261,14.35269706,15.09245932
 09/25  05:20:00,13.5038013,14.57015356,14.30225787,15.04196665
 09/25  05:30:00,13.45741162,14.51934042,14.25146501,14.99128533
 09/25  05:40:00,13.40872092,14.4678165,14.20032374,14.94040612
 09/25  05:50:00,13.3595534,14.4172118,14.14897346,14.88941203
 09/25  06:00:00,13.31062525,14.36804323,14.09750764,14.8383586
 09/25  06:10:00,13.50577032,14.39138631,14.09012315,14.82000629
 09/25  06:20:00,13.77244152,14.45780955,14.11022979,14.82259275
 09/25  06:30:00,13.98082153,14.53570628,14.1390684,14.83258199
 09/25  06:40:00,14.10867262,14.6105787,14.16783816,14.84353588
 09/25  06:50:00,14.18350337,14.67959155,14.194548,14.85390153
 09/25  07:00:00,14.2345667,14.74407859,14.21969716,14.86393324
 09/25  07:10:00,14.29204796,14.80955466,14.24636487,14.87567392
 09/25  07:20:00,14.36482285,14.8791714,14.27637072,14.89035405
 09/25  07:30:00,14.44951543,14.95376312,14.31024629,14.90835461
 09/25  07:40:00,14.54088177,15.03335278,14.34797892,14.92969413
 09/25  07:50:00,14.63576161,15.11772794,14.38943315,14.95430646
 09/25  08:00:00,14.73297989,15.20667364,14.43450396,14.98214305
 09/25  08:10:00,14.83239142,15.30004131,14.48313869,15.01318908
 09/25  08:20:00,14.93439428,15.39799911,14.53538789,15.0474984
 09/25  08:30:00,15.03886522,15.50037923,14.59123463,15.08507976
 09/25  08:40:00,15.14473226,15.6062496,14.65044429,15.12579425
 09/25  08:50:00,15.25112708,15.71485045,14.71281765,15.1695235
 09/25  09:00:00,15.3577917,15.82575132,14.77823083,15.21619693
 09/25  09:10:00,15.4340814,15.93277651,14.84027931,15.26226131
 09/25  09:20:00,15.48453789,16.03366463,14.89863292,15.30707152
 09/25  09:30:00,15.52219236,16.12859307,14.95442547,15.3509507
 09/25  09:40:00,15.5561159,16.21888436,15.00869338,15.39437438
 09/25  09:50:00,15.59010943,16.30573472,15.06202497,15.43766545
 09/25  10:00:00,15.6250433,16.38997643,15.11472408,15.48101288
 09/25  10:10:00,15.66116242,16.47175726,15.16675321,15.52438653
 09/25  10:20:00,15.69797985,16.55118284,15.21810224,15.56776901
 09/25  10:30:00,15.73549145,16.62858363,15.26890851,15.61123723
 09/25  10:40:00,15.77285868,16.70355392,15.31901212,15.65466645
 09/25  10:50:00,15.80942971,16.7757574,15.36830405,15.69796338
 09/25  11:00:00,15.84530163,16.84522165,15.41682922,15.74113684
 09/25  11:10:00,15.8821349,16.9124514,15.46486423,15.78435211
 09/25  11:20:00,15.92061103,16.97780364,15.51258771,15.82771173
 09/25  11:30:00,15.96066025,17.04146369,15.56007823,15.87125282
 09/25  11:40:00,16.00295646,17.10422,15.6076805,15.91519298
 09/25  11:50:00,16.04776749,17.16691286,15.65565584,15.95969731
 09/25  12:00:00,16.09465487,17.2301441,15.70414005,16.00484882
 09/25  12:10:00,16.13974409,17.29412683,15.75313937,16.05064514
 09/25  12:20:00,16.18298822,17.35900693,15.80268698,16.09710069
 09/25  12:30:00,16.22546689,17.4248676,15.85281418,16.14422745
 09/25  12:40:00,16.26742975,17.49040989,15.90338095,16.19192098
 09/25  12:50:00,16.30881881,17.55518975,15.954271,16.24009025
 09/25  13:00:00,16.34964201,17.61918983,16.00541901,16.28867646
 09/25  13:10:00,16.38865406,17.68208931,16.05656057,16.33748511
 09/25  13:20:00,16.42571494,17.74374279,16.10753528,16.38638829
 09/25  13:30:00,16.46137723,17.80416238,16.15828579,16.43532534
 09/25  13:40:00,16.49596609,17.8631996,16.20872738,16.48421637
 09/25  13:50:00,16.52966868,17.92073434,16.25879447,16.53299393
 09/25  14:00:00,16.56268145,17.97679338,16.3084833,16.58163183
 09/25  14:10:00,16.5935724,18.03079117,16.35747133,16.6298889
 09/25  14:20:00,16.62243944,18.08233983,16.40556248,16.67760574
 09/25  14:30:00,16.64997792,18.13130117,16.45269999,16.72471492
 09/25  14:40:00,16.67664084,18.17754369,16.49885572,16.77116835
 09/25  14:50:00,16.70263933,18.2210022,16.54402531,16.81693461
 09/25  15:00:00,16.72808471,18.26166674,16.58821638,16.86199135
 09/25  15:10:00,16.75291465,18.29955059,16.63143568,16.90631462
 09/25  15:20:00,16.77707869,18.33469771,16.6736944,16.94988527
 09/25  15:30:00,16.80064438,18.36720003,16.71500673,16.99268801
 09/25  15:40:00,16.82303007,18.39702608,16.7553214,17.03466476
 09/25  15:50:00,16.84310762,18.42424356,16.79461089,17.07577374
 09/25  16:00:00,16.86059989,18.44900942,16.83330927,17.1159963
 09/25  16:10:00,16.87245599,18.4703803,16.87100327,17.15492948
 09/25  16:20:00,16.87964753,18.48790947,16.90736406,17.19233793
 09/25  16:30:00,16.88482752,18.5016903,16.94227234,17.2281638
 09/25  16:40:00,16.88986256,18.51199094,16.97569803,17.26240472
 09/25  16:50:00,16.89525513,18.51901719,17.00764013,17.29507597
 09/25  17:00:00,16.90091195,18.52298457,17.03815444,17.32623895
 09/25  17:10:00,16.89825466,18.52189779,17.06599311,17.3550818
 09/25  17:20:00,16.88478181,18.51506659,17.09042076,17.38113043
 09/25  17:30:00,16.86258977,18.50286049,17.11126715,17.40428437
 09/25  17:40:00,16.83487059,18.48607973,17.12865387,17.42463989
 09/25  17:50:00,16.803581,18.46519297,17.14271558,17.44229443
 09/25  18:00:00,16.77014927,18.44088883,17.15362818,17.45738043
 09/25  18:10:00,16.73653647,18.41403975,17.16174566,17.47014431
 09/25  18:20:00,16.70319902,18.38514117,17.16728143,17.48073843
 09/25  18:30:00,16.66968112,18.35439851,17.17031802,17.48922886
 09/25  18:40:00,16.63537916,18.32189225,17.17088081,17.49564466
 09/25  18:50:00,16.59635563,18.28766703,17.16897801,17.50000415
 09/25  19:00:00,16.55210341,18.25176272,17.16461501,17.5023242
 09/25  19:10:00,16.43644548,18.1917013,17.14545504,17.49371115
 09/25  19:20:00,16.30992494,18.12201436,17.11843547,17.47902767
 09/25  19:30:00,16.22335221,18.05557639,17.09017507,17.46297274
 09/25  19:40:00,16.17867369,17.99714181,17.06350243,17.44759011
 09/25  19:50:00,16.15934326,17.9466491,17.0388865,17.43325896
 09/25  20:00:00,16.15099261,17.90151041,17.01600135,17.41979166
 09/25  20:10:00,16.13657952,17.85761989,16.99287199,17.40588432
 09/25  20:20:00,16.1113359,17.81284845,16.96829558,17.39074357
 09/25  20:30:00,16.07775058,17.76662982,16.94187469,17.37411178
 09/25  20:40:00,16.03940471,17.71902384,16.91358498,17.35597975
 09/25  20:50:00,15.99850682,17.67019166,16.88395707,17.33639768
 09/25  21:00:00,15.95592483,17.62023757,16.85314433,17.31540754
 09/25  21:10:00,15.92482553,17.57274133,16.82322228,17.29444705
 09/25  21:20:00,15.90836578,17.52964592,16.79535307,17.27437599
 09/25  21:30:00,15.90258317,17.4911905,16.76975914,17.25542469
 09/25  21:40:00,15.90253583,17.45687286,16.74624769,17.23753406
 09/25  21:50:00,15.90501712,17.42607683,16.724547,17.2205799
 09/25  22:00:00,15.90855619,17.39828728,16.70442499,17.2044547
 09/25  22:10:00,15.73668885,17.31462501,16.65176661,17.16416682
 09/25  22:20:00,15.5159807,17.19873705,16.57877173,17.10824707
 09/25  22:30:00,15.33895608,17.07660712,16.49959182,17.04678793
 09/25  22:40:00,15.21836584,16.95985509,16.42089725,16.98463356
 09/25  22:50:00,15.13213558,16.85044534,16.34419117,16.92297554
 09/25  23:00:00,15.05904482,16.74695995,16.26908059,16.86164674
 09/25  23:10:00,15.00153525,16.6512532,16.19708068,16.80174792
 09/25  23:20:00,14.95932455,16.56405952,16.12899613,16.74391865
 09/25  23:30:00,14.92789987,16.48486167,16.06483948,16.68827383
 09/25  23:40:00,14.90241746,16.41264132,16.00427128,16.63468548
 09/25  23:50:00,14.87974433,16.34637647,15.94689641,16.58297479
 09/25  24:00:00,14.85840099,16.28520609,15.892369,16.53298199
 09/26  00:10:00,14.82501118,16.22495341,15.83827343,16.48312745
 09/26  00:20:00,14.77682597,16.16321202,15.78316409,16.43244614
 09/26  00:30:00,14.71818406,16.09935351,15.72660894,16.38063291
 09/26  00:40:00,14.6540404,16.03353939,15.66864074,16.32768988
 09/26  00:50:00,14.58734851,15.96608266,15.60939606,16.27369187
 09/26  01:00:00,14.51927808,15.89722865,15.5489871,16.21870189
 09/26  01:10:00,14.45604604,15.82876765,15.48846722,16.16342778
 09/26  01:20:00,14.39890872,15.76166801,15.42844149,16.10829063
 09/26  01:30:00,14.34590113,15.69609244,15.36905451,16.0534093
 09/26  01:40:00,14.29479867,15.63184903,15.31024469,15.99876561
 09/26  01:50:00,14.24430626,15.56870122,15.25191175,15.9443091
 09/26  02:00:00,14.19391532,15.50646369,15.19396965,15.88999683
 09/26  02:10:00,14.1442961,15.44507047,15.13649724,15.83589284
 09/26  02:20:00,14.09552367,15.38444835,15.07952515,15.78202886
 09/26  02:30:00,14.04724911,15.32450101,15.02302444,15.72839721
 09/26  02:40:00,13.99911856,15.26512752,14.9669405,15.67497227
 09/26  02:50:00,13.95093305,15.20623619,14.91121664,15.62172552
 09/26  03:00:00,13.90262008,15.14774858,14.85580241,15.56863096
 09/26  03:10:00,13.86589767,15.09279651,14.80260274,15.51699261
 09/26  03:20:00,13.8430797,15.04301031,14.75268022,15.46757104
 09/26  03:30:00,13.83004088,14.99846572,14.70619696,15.42053064
 09/26  03:40:00,13.82210932,14.95857849,14.66291216,15.37576609
 09/26  03:50:00,13.8164766,14.92268581,14.62251063,15.33311159
 09/26  04:00:00,13.81200299,14.89023332,14.5847184,15.29241907
 09/26  04:10:00,13.80252554,14.85923232,14.54834568,15.25291007
 09/26  04:20:00,13.78680511,14.82851429,14.5126605,15.21409558
 09/26  04:30:00,13.76680182,14.79772107,14.47740108,15.17579184
 09/26  04:40:00,13.74473349,14.76685838,14.44252312,15.13795798
 09/26  04:50:00,13.72190774,14.73600808,14.40803442,15.10058876
 09/26  05:00:00,13.69883109,14.70522879,14.37393611,15.06367595
 09/26  05:10:00,13.67572289,14.67458006,14.34022772,15.02721144
 09/26  05:20:00,13.65264307,14.64409429,14.3068982,14.99118094
 09/26  05:30:00,13.62959706,14.61378196,14.27393029,14.95556644
 09/26  05:40:00,13.60658527,14.58364328,14.24130546,14.92034924
 09/26  05:50:00,13.5841863,14.55555792,14.20910694,14.8855817
 09/26  06:00:00,13.56269922,14.53007259,14.17738551,14.85129191
 09/26  06:10:00,13.74048552,14.56611993,14.18195328,14.84427527
 09/26  06:20:00,13.98186568,14.64055544,14.21010789,14.85539283
 09/26  06:30:00,14.18215216,14.72735874,14.24702894,14.87382983
 09/26  06:40:00,14.32176901,14.81463429,14.28566933,14.89439198
 09/26  06:50:00,14.42137608,14.90002056,14.3243684,14.91579689
 09/26  07:00:00,14.50367475,14.98452797,14.3634616,14.93822492
 09/26  07:10:00,14.59135092,15.07228069,14.40521897,14.96319749
 09/26  07:20:00,14.69080756,15.16544654,14.45095382,14.99161649
 09/26  07:30:00,14.79937304,15.26449583,14.50103823,15.02376176
 09/26  07:40:00,14.91275666,15.36880197,14.55534896,15.05958155
 09/26  07:50:00,15.02835554,15.47769779,14.61368557,15.09896913
 09/26  08:00:00,15.1453025,15.59074599,14.67590068,15.14184839
 09/26  08:10:00,15.25678213,15.70582075,14.74077116,15.1874163
 09/26  08:20:00,15.36156448,15.82174584,14.80759409,15.2352024
 09/26  08:30:00,15.46203236,15.93827147,14.87619686,15.28508401
 09/26  08:40:00,15.57098057,16.05531925,14.94657855,15.33705278
 09/26  08:50:00,15.68801323,16.17292653,15.01879561,15.39114073
 09/26  09:00:00,15.80967961,16.29118238,15.09290912,15.44738525
 09/26  09:10:00,15.87003396,16.39741473,15.15767596,15.49879414
 09/26  09:20:00,15.89842164,16.49577285,15.21666907,15.54735199
 09/26  09:30:00,15.9283667,16.59150774,15.27433351,15.59566325
 09/26  09:40:00,15.97160324,16.68734536,15.33285411,15.64503459
 09/26  09:50:00,16.02630802,16.78410886,15.39282723,15.69584329
 09/26  10:00:00,16.08770153,16.88185996,15.45425177,15.74811061
 09/26  10:10:00,16.1479389,16.97907694,15.51627837,15.80128632
 09/26  10:20:00,16.20471817,17.07493423,15.5784315,15.8550534
 09/26  10:30:00,16.2590622,17.16922051,15.64057736,15.90931193
 09/26  10:40:00,16.31265313,17.26092607,15.70277417,15.96408628
 09/26  10:50:00,16.36663943,17.3498519,15.76513153,16.01943507
 09/26  11:00:00,16.42155769,17.43629139,15.82775147,16.07541273
 09/26  11:10:00,16.47750472,17.52066092,15.89071602,16.13206224
 09/26  11:20:00,16.53454117,17.6033373,15.95408953,16.18941465
 09/26  11:30:00,16.59279563,17.68462105,16.01792954,16.24749605
 09/26  11:40:00,16.65203309,17.76466712,16.0822529,16.30630497
 09/26  11:50:00,16.71176946,17.84383594,16.14707341,16.36583742
 09/26  12:00:00,16.77147391,17.92252922,16.21240844,16.42609153
 09/26  12:10:00,16.82885988,18.00048479,16.27797763,16.48686288
 09/26  12:20:00,16.88332918,18.07757016,16.34362239,16.54802572
 09/26  12:30:00,16.93555867,18.15383648,16.40931383,16.60953995
 09/26  12:40:00,16.98636204,18.22930921,16.4750409,16.67137739
 09/26  12:50:00,17.03634303,18.30402739,16.54080786,16.73351862
 09/26  13:00:00,17.08587822,18.37803575,16.60661183,16.79594582
 09/26  13:10:00,17.1356864,18.4514709,16.67250252,16.85867006
 09/26  13:20:00,17.18615661,18.52431761,16.73846057,16.9216586
 09/26  13:30:00,17.23728987,18.59652194,16.80444311,16.98486563
 09/26  13:40:00,17.28880524,18.66794185,16.87038059,17.04822326
 09/26  13:50:00,17.34043004,18.73846042,16.93695054,17.11167416
 09/26  14:00:00,17.39205716,18.80800165,17.00419633,17.17517357
 09/26  14:10:00,17.44176672,18.876012,17.07171178,17.23849636
 09/26  14:20:00,17.4891964,18.94213293,17.13921921,17.30149754
 09/26  14:30:00,17.53493606,19.00621637,17.20660943,17.3641185
 09/26  14:40:00,17.57949839,19.06799699,17.27380352,17.42627699
 09/26  14:50:00,17.62326652,19.1273047,17.34076134,17.48791831
 09/26  15:00:00,17.66656252,19.18481709,17.40745677,17.54901424
 09/26  15:10:00,17.71010171,19.24089253,17.47391004,17.60957276
 09/26  15:20:00,17.75403006,19.29540313,17.54007395,17.6695531
 09/26  15:30:00,17.79845573,19.34839396,17.6059439,17.72895498
 09/26  15:40:00,17.84252059,19.39962268,17.67141774,17.78768339
 09/26  15:50:00,17.88510452,19.44896083,17.73641724,17.84567282
 09/26  16:00:00,17.92577884,19.49617108,17.8008436,17.9028514
 09/26  16:10:00,17.95676687,19.53885666,17.86335898,17.95833954
 09/26  16:20:00,17.9771223,19.57566442,17.92315462,18.01160802
 09/26  16:30:00,17.99027143,19.60668413,17.98007543,18.06286591
 09/26  16:40:00,17.99968337,19.63262675,18.03427406,18.11230072
 09/26  16:50:00,18.00726355,19.65414641,18.08592778,18.16000803
 09/26  17:00:00,18.01363463,19.67163513,18.13516359,18.20602538
 09/26  17:10:00,18.0187465,19.68544389,18.18205235,18.25035856
 09/26  17:20:00,18.0224881,19.69592852,18.2266404,18.29300795
 09/26  17:30:00,18.02485119,19.70340685,18.26897389,18.33398159
 09/26  17:40:00,18.02578444,19.70803794,18.30908439,18.37328233
 09/26  17:50:00,18.0257424,19.71024177,18.34707172,18.41096176
 09/26  18:00:00,18.02507227,19.71036527,18.38301814,18.44706256
 09/26  18:10:00,18.03100522,19.71076683,18.41811167,18.48237447
 09/26  18:20:00,18.04542008,19.7127858,18.45306618,18.51738155
 09/26  18:30:00,18.06616978,19.71670031,18.48808182,18.5522313
 09/26  18:40:00,18.09041845,19.72232209,18.52311946,18.58691317
 09/26  18:50:00,18.11620736,19.7293616,18.55808473,18.62137889
 09/26  19:00:00,18.14253583,19.73757839,18.59289504,18.65558663
 09/26  19:10:00,18.26843998,19.76531424,18.64234824,18.69941006
 09/26  19:20:00,18.41384068,19.8028789,18.69967122,18.7485068
 09/26  19:30:00,18.52343,19.84079327,18.75783161,18.79829931
 09/26  19:40:00,18.59100862,19.87505376,18.81365014,18.84668764
 09/26  19:50:00,18.63135697,19.90511451,18.86646121,18.89319853
 09/26  20:00:00,18.65869021,19.9315789,18.91648705,18.93793938
 09/26  20:10:00,18.66728378,19.95144193,18.96190306,18.9796426
 09/26  20:20:00,18.65656942,19.96316448,19.0016508,19.01754176
 09/26  20:30:00,18.63122699,19.96677883,19.03553401,19.05144175
 09/26  20:40:00,18.5965525,19.96299387,19.06375569,19.08141658
 09/26  20:50:00,18.55613399,19.95260474,19.08660334,19.10760266
 09/26  21:00:00,18.51181746,19.93629034,19.1043365,19.1301242
 09/26  21:10:00,18.4779753,19.91830416,19.11935064,19.15055034
 09/26  21:20:00,18.45829346,19.90111395,19.13312211,19.16986032
 09/26  21:30:00,18.44890554,19.88535732,19.14614026,19.18838852
 09/26  21:40:00,18.44484072,19.87086903,19.15843545,19.20616689
 09/26  21:50:00,18.44287427,19.85731648,19.16979453,19.22315414
 09/26  22:00:00,18.44154693,19.84444323,19.18010482,19.239319
 09/26  22:10:00,18.50567713,19.83735277,19.19585257,19.25884996
 09/26  22:20:00,18.57845754,19.8325073,19.21354433,19.27957218
 09/26  22:30:00,18.62352335,19.82678331,19.22982855,19.29935699
 09/26  22:40:00,18.63930299,19.81897466,19.2433312,19.31727741
 09/26  22:50:00,18.63761401,19.80901713,19.25390307,19.33317233
 09/26  23:00:00,18.62852557,19.79719774,19.2618095,19.34713962
 09/26  23:10:00,18.61681711,19.78379845,19.26733198,19.35930622
 09/26  23:20:00,18.60381368,19.76901658,19.27068583,19.36976149
 09/26  23:30:00,18.58962287,19.7529905,19.2720234,19.37857058
 09/26  23:40:00,18.57423861,19.73581303,19.2714727,19.38578251
 09/26  23:50:00,18.55777775,19.71757978,19.26914227,19.39144582
 09/26  24:00:00,18.54040768,19.69836483,19.26513754,19.39560437
 09/27  00:10:00,18.51110181,19.67518476,19.25769631,19.39703699
 09/27  00:20:00,18.46775739,19.646499,19.24585682,19.39502726
 09/27  00:30:00,18.41431409,19.6122416,19.2295064,19.38941385
